Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME,CURRENT_AGE,TOTAL_CONDITIONS,TOTAL_ENCOUNTER,ASTHMA_REASON_ENCOUNTER,SYMPTOM_ENCOUNTER,EMERGENCY_ENCOUNTER,URGENT_CARE_ENCOUNTER,ASTHMA_FU_ENCOUNTER,Measurement_avg pm25_2017,Measurement_avg pm25_2018,Measurement_avg pm25_2019,Measurement_avg pm25_2020,Measurement_avg pm25_2021,Measurement_avg pm25_2022,Measurement_avg pm25_2023,Measurement_avg pm25_2024,IS_SEVERE,HIGH_POLLUTION
41843bdd-ba12-6c18-2301-50bf4e4572f5,2014-02-12,,999-22-6807,,,,Luciana251,Greenfelder433,,,,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,626 Jones Dale Unit 44,Cambridge,Massachusetts,Middlesex County,25017.0,2139,42.32199804154816,-71.05351748702591,14475.3,4044.18,63566,10.0,3,32,4,5,,1.0,3.0,11.258359375,9.958359375,9.158359375,8.758359375,9.358359375,8.358359375000001,8.058359375,6.758359375,False,True
e1d8753b-e45a-2c68-9510-1c3a1235048f,2013-08-17,,999-42-8634,,,,Wilford267,Adams676,,,,white,hispanic,M,Danvers  Massachusetts  US,747 Rath Alley,Monterey,Massachusetts,Berkshire County,,0,42.22548544147269,-73.22760199019739,4303.31,127651.66,21218,11.0,5,48,5,6,2.0,3.0,4.0,8.713636363636363,8.313636363636363,7.3136363636363635,6.913636363636363,7.3136363636363635,6.713636363636363,6.913636363636363,6.813636363636364,True,False
bc055770-ee81-07f9-082a-1f0409ff389d,2013-01-11,,999-28-7536,,,,Alisha974,Weber641,,,,white,nonhispanic,F,Brookline  Massachusetts  US,773 Erdman Rest Apt 87,Brockton,Massachusetts,Plymouth County,25023.0,2302,42.090433182281465,-71.01439974948585,6200.89,31688.57,86928,11.0,7,31,4,7,1.0,1.0,3.0,10.916051136363636,9.616051136363636,8.816051136363635,8.316051136363635,8.916051136363636,8.116051136363636,7.816051136363636,6.716051136363636,False,False
95479fec-7a98-dbcd-7a90-9200f2d7f779,2013-04-12,,999-50-7008,,,,Mickie472,Considine820,,,,white,nonhispanic,F,Norton  Massachusetts  US,532 Kulas Rest,Falmouth,Massachusetts,Barnstable County,25001.0,2540,41.59829580489349,-70.5551329351069,28031.75,2050.85,195274,11.0,5,39,6,8,2.0,6.0,4.0,8.662662337662338,8.362662337662337,7.562662337662337,7.262662337662338,7.662662337662338,6.8626623376623375,6.8626623376623375,6.062662337662337,True,False
930b1693-b1e8-f130-bbf4-8b03d74fb4fb,2018-08-02,,999-17-6608,,,,Darrick836,Lubowitz58,,,,white,nonhispanic,M,Chicopee  Massachusetts  US,1095 Auer Port Unit 94,Arlington,Massachusetts,Middlesex County,25017.0,2474,42.46995489039243,-71.18896218920251,14107.49,1215.5,193930,6.0,4,21,2,3,,3.0,1.0,10.8015,9.5015,8.7015,8.3015,8.8015,8.0015,7.601500000000001,6.5015,False,False
051bd48d-1e2c-f675-992b-dc14f9fb3350,2016-11-02,,999-93-8534,,,,Nicky270,Wunsch504,,,,white,nonhispanic,M,Springfield  Massachusetts  US,424 Frami Wynd Unit 92,Westford,Massachusetts,Middlesex County,,0,42.56793749227907,-71.43961476816548,11826.05,10198.51,152055,8.0,7,28,1,8,1.0,,,10.027232142857144,9.027232142857144,8.027232142857143,7.527232142857144,8.227232142857142,7.727232142857143,7.427232142857144,6.927232142857143,False,False
a026ebfc-2314-2072-9d2f-30019f1de4ac,2016-03-22,,999-60-5168,,,,Domenica436,Swaniawski813,,,,hawaiian,nonhispanic,F,Wayland  Massachusetts  US,1088 Davis Harbor Apt 61,Tolland,Massachusetts,Hampden County,,0,42.10928752577843,-73.05236818963873,9124.58,37300.45,62023,8.0,6,52,4,12,3.0,5.0,2.0,9.0875,8.6875,7.587499999999999,7.0875,7.6875,7.0875,7.2875,6.9875,False,False
c069dad4-0c54-caeb-f76e-2d4a26e810dd,2014-01-27,,999-68-7375,,,,Galen747,Runte676,,,,white,nonhispanic,M,Ware  Massachusetts  US,187 Morissette Tunnel Suite 2,Dartmouth,Massachusetts,Bristol County,,0,41.6021321702511,-70.980194190466,3006.0,21035.25,13444,10.0,5,39,2,5,,8.0,1.0,9.26,8.76,7.859999999999999,7.46,7.960000000000001,7.16,7.16,6.16,False,False
eb320785-ed82-e460-da56-24d233a965e9,2012-06-21,,999-28-3248,,,,Caryl47,Heller342,,,,white,nonhispanic,F,Concord  Massachusetts  US,388 Rosenbaum Annex,Boston,Massachusetts,Suffolk County,25025.0,2129,42.40525125876475,-71.04252355373794,3792.58,30259.68,2875,12.0,4,28,5,4,2.0,4.0,3.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
4140078a-6a86-9abb-d30b-ec905db77cf1,2017-01-20,,999-46-8228,,,,Ron353,Wintheiser220,,,,white,nonhispanic,M,Brockton  Massachusetts  US,797 Mohr Crossing,Brockton,Massachusetts,Plymouth County,25023.0,2301,42.1174930545195,-71.02044820331551,1550.0,27576.73,12531,7.0,1,22,1,3,2.0,,,10.916051136363636,9.616051136363636,8.816051136363635,8.316051136363635,8.916051136363636,8.116051136363636,7.816051136363636,6.716051136363636,False,False
b255275f-7810-c420-b6b1-b651040c2840,2016-08-29,,999-93-9185,,,,Odell776,Stoltenberg489,,,,asian,nonhispanic,M,Halifax  Massachusetts  US,148 Shields Corner Suite 63,Holbrook,Massachusetts,Norfolk County,25021.0,2343,42.14385924737311,-71.0884271574718,21668.89,5730.65,63966,8.0,8,29,2,5,1.0,3.0,1.0,10.03125,8.83125,8.03125,7.531249999999999,8.131250000000001,7.33125,7.031249999999999,5.83125,False,False
cf48ebac-64a7-01c0-7cc3-d8f3c47360aa,2017-02-12,,999-59-9697,,,,Eddy900,Kris249,,,,black,nonhispanic,M,Wayland  Massachusetts  US,898 Armstrong Path Suite 28,Fairhaven,Massachusetts,Bristol County,,0,41.67787769547564,-70.8348341856139,12130.09,52596.27,124083,7.0,7,29,2,4,3.0,2.0,1.0,8.267857142857144,7.867857142857143,6.967857142857143,6.567857142857142,7.067857142857142,6.267857142857142,6.267857142857142,5.367857142857143,False,False
93168a28-8a4f-40b1-4e0a-c14cb0e11e38,2014-06-01,,999-96-5042,,,,Carlota980,Madrigal893,,,,white,hispanic,F,Mexico City  Mexico City  MX,200 O'Keefe Station Apt 33,Ware,Massachusetts,Hampshire County,25015.0,1082,42.27253888909109,-72.2545550876632,4618.25,17108.58,69553,10.0,6,40,3,8,,3.0,1.0,9.0225,8.4225,7.322500000000001,6.7225,7.6225,7.0225,7.0225,6.3225,False,False
b8e7375f-201b-12b6-c863-26c687e92262,2015-06-08,,999-85-4665,,,,Alicia629,Ojeda263,,,,white,hispanic,F,Bayamon  Puerto Rico  PR,686 Hermiston Fort Suite 98,Southbridge,Massachusetts,Worcester County,25027.0,1550,42.03251256729418,-72.03269431998578,15263.58,14491.75,42494,9.0,8,43,6,8,2.0,5.0,4.0,10.625,9.925,8.725000000000001,8.125,8.925,8.225,8.425,7.425,True,True
ebfc4340-5061-7fc3-8f52-a21bf61837bf,2017-02-01,,999-41-3840,,,,Larry532,Eichmann909,,,,black,nonhispanic,M,Needham  Massachusetts  US,648 O'Kon Lodge,Boston,Massachusetts,Suffolk County,25025.0,2125,42.38004975030141,-71.05500773662389,2055.07,16032.92,23803,7.0,8,29,1,7,1.0,1.0,,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
bb0fb7d4-1d98-d141-b272-023df27df565,2017-05-13,,999-59-3096,,,,Tuan998,Weber641,,,,white,nonhispanic,M,Amesbury  Massachusetts  US,122 Nikolaus Drive,Lawrence,Massachusetts,Essex County,25009.0,1840,42.72177024537944,-71.19796839562997,14001.14,4576.06,60777,7.0,4,33,3,11,1.0,2.0,2.0,10.493501082251084,9.393501082251085,8.493501082251083,7.993501082251082,8.893501082251083,8.293501082251083,7.893501082251082,7.093501082251082,False,True
9cbb95bf-839f-43f6-1ecd-df488be2aaef,2017-09-03,,999-72-2020,,,,Dalton260,Bogisich202,,,,white,nonhispanic,M,Somerville  Massachusetts  US,689 Rath Ramp,Lawrence,Massachusetts,Essex County,25009.0,1843,42.647203276119136,-71.11517327531017,1600.0,10962.53,2904,7.0,3,26,5,4,,1.0,2.0,10.493501082251084,9.393501082251085,8.493501082251083,7.993501082251082,8.893501082251083,8.293501082251083,7.893501082251082,7.093501082251082,True,True
53748aec-7332-82f6-e948-366d2fefbb39,2015-07-29,,999-86-4312,,,,Donn979,Cruickshank494,,,,white,nonhispanic,M,New Bedford  Massachusetts  US,922 Grady Crossroad,Arlington,Massachusetts,Middlesex County,25017.0,2474,42.37128772398801,-71.1471150324247,2875.33,43604.94,13263,9.0,7,35,2,8,2.0,1.0,1.0,10.8015,9.5015,8.7015,8.3015,8.8015,8.0015,7.601500000000001,6.5015,False,False
c51f7b1c-4579-468f-a431-4f29e167345c,2015-05-21,,999-79-9863,,,,Henry768,Hayes766,,,,white,nonhispanic,F,Southampton  Massachusetts  US,629 Schmeler Light Apt 80,Bolton,Massachusetts,Worcester County,,0,42.44623633867528,-71.6015537244331,19677.4,103.15,68510,9.0,5,32,4,6,1.0,2.0,2.0,10.300378787878788,9.500378787878788,8.500378787878788,7.900378787878787,8.600378787878789,8.100378787878789,7.900378787878787,7.400378787878787,False,True
4367e292-7d5f-8e45-fc62-fb5ccce2e6c1,2014-09-05,,999-16-3558,,,,Blake449,Rosenbaum794,,,,white,nonhispanic,M,Quincy  Massachusetts  US,912 Abshire Trafficway,Nantucket,Massachusetts,Nantucket County,25019.0,2554,41.26065357103782,-70.11586214972513,3242.58,21041.84,14431,10.0,5,35,3,9,,3.0,2.0,6.350781250000001,6.750781249999999,6.15078125,5.850781250000001,5.95078125,5.45078125,5.350781250000001,4.95078125,False,False
aaf7158c-f8e8-c019-935e-6304666913ca,2015-07-19,,999-70-3401,,,,Francisca486,Ocasio180,,,,white,hispanic,F,Ponce  Puerto Rico  PR,473 Rogahn Byway,Saugus,Massachusetts,Essex County,25009.0,1906,42.5082450805663,-71.03492363226755,2328.25,16774.33,10873,9.0,5,31,5,3,1.0,,3.0,11.86465909090909,10.66465909090909,9.86465909090909,9.46465909090909,10.06465909090909,9.26465909090909,8.96465909090909,7.86465909090909,True,True
083ca3d9-6286-f591-2062-d4b31e00bdaf,2012-10-24,,999-45-6858,,,,Hilary419,Ortiz186,,,,white,hispanic,F,Leominster  Massachusetts  US,1041 Paucek Vista Apt 28,Westminster,Massachusetts,Worcester County,,0,42.51686274985615,-71.86510491269463,4409.14,34230.02,34117,12.0,7,45,11,8,3.0,6.0,8.0,10.069886363636364,9.569886363636364,8.669886363636364,8.169886363636364,8.469886363636364,8.069886363636364,8.069886363636364,7.769886363636363,True,True
d8c898ce-22be-9ecb-fe7b-e0400beb2e77,2016-11-07,,999-94-9702,,,,Randell912,Upton904,,,,white,nonhispanic,M,Wrentham  Massachusetts  US,238 Greenholt Camp Unit 99,Worcester,Massachusetts,Worcester County,25027.0,1603,42.31249304826861,-71.83613126057108,3526.39,19525.04,52712,8.0,7,34,2,6,4.0,1.0,1.0,10.227619047619047,9.427619047619048,8.427619047619048,7.827619047619047,8.727619047619047,7.927619047619048,7.927619047619048,7.127619047619048,False,True
f1b0038d-efca-b6a4-7a44-f0ef4c5e8124,2013-10-24,,999-32-4748,,,,Chuck784,Predovic534,,,,white,nonhispanic,M,Brookline  Massachusetts  US,371 Howell Plaza,Bellingham,Massachusetts,Norfolk County,25021.0,2019,42.065809857630384,-71.51264785402402,15661.0,12789.86,169835,11.0,8,30,6,6,1.0,1.0,4.0,10.63090909090909,9.930909090909092,8.930909090909092,8.330909090909092,9.23090909090909,8.430909090909092,8.330909090909092,7.33090909090909,True,True
d29b3ae1-f2ee-395c-6bcc-1642ae7f7242,2013-04-14,,999-40-7963,,,,Lacy523,Wiegand701,,,,white,nonhispanic,M,Boston  Massachusetts  US,736 Oberbrunner Parade Suite 64,Lowell,Massachusetts,Middlesex County,25017.0,1852,42.64909273701648,-71.3428640987694,12542.64,6367.16,96101,11.0,5,26,5,4,1.0,2.0,3.0,10.687624950806768,9.587624950806768,8.587624950806768,8.187624950806768,8.887624950806769,8.28762495080677,7.987624950806769,7.387624950806769,True,True
e6da8c94-475c-3675-ae2b-01a1f0901635,2012-05-03,,999-72-7453,,,,Lilia791,Armas910,,,,white,hispanic,F,Juarez  Chihuahua  MX,751 Brekke Loaf Suite 38,Westfield,Massachusetts,Hampden County,25013.0,1086,42.10377443562939,-72.73879076197099,16556.58,367.07,140550,12.0,4,22,6,2,2.0,,4.0,10.22734375,9.52734375,8.427343749999999,7.82734375,9.02734375,7.927343749999999,8.02734375,7.52734375,True,True
e8e5e6c2-3e34-3e4f-46db-937d170f38af,2016-12-18,,999-91-4540,,,,Cherryl901,Auer97,,,,white,nonhispanic,F,Falmouth  Massachusetts  US,627 Dietrich Lodge,Waltham,Massachusetts,Middlesex County,25017.0,2451,42.36632599666637,-71.28463068527523,13762.66,0.0,145325,7.0,5,24,3,3,,,2.0,11.314285714285717,10.114285714285714,9.314285714285717,8.814285714285715,9.414285714285716,8.614285714285714,8.314285714285715,7.314285714285714,False,True
50a58124-2181-feb9-681f-a0e0d1fe4a8b,2018-03-07,,999-29-7254,,,,Kittie678,Stehr398,,,,white,nonhispanic,F,Boston  Massachusetts  US,467 Bednar Bypass Suite 5,Mattapoisett,Massachusetts,Plymouth County,,0,41.68763298899947,-70.8504005392183,2709.37,23653.03,21712,6.0,9,40,3,8,1.0,5.0,2.0,8.928068181818182,8.628068181818183,7.728068181818182,7.328068181818182,7.828068181818182,7.028068181818182,7.128068181818182,6.128068181818182,False,False
73b5d650-67ca-c180-cd22-ffda65160696,2013-11-18,,999-84-2336,,,,Caryl47,Hessel84,,,,white,nonhispanic,F,Uxbridge  Massachusetts  US,1027 Lemke Esplanade,Somerset,Massachusetts,Bristol County,25005.0,2725,41.69858030614934,-71.21865045944521,6311.94,14909.74,97072,11.0,4,40,8,5,2.0,3.0,6.0,10.221,9.621,8.721,8.221,8.921,8.021,7.921,7.121,True,True
8b5ecd6f-093b-10c4-2055-3cb508fc841d,2013-08-25,,999-17-2777,,,,Fred155,McCullough561,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,557 Howell Street,Brockton,Massachusetts,Plymouth County,25023.0,2301,42.10060347931813,-70.9618327463647,30848.98,3532.06,47,11.0,9,55,5,17,,10.0,3.0,10.916051136363636,9.616051136363636,8.816051136363635,8.316051136363635,8.916051136363636,8.116051136363636,7.816051136363636,6.716051136363636,True,False
511ccfcf-9226-8cea-5a69-5d296df4278c,2012-03-21,,999-35-5918,,,,Toby274,Hauck852,,,,white,nonhispanic,M,Northfield  Massachusetts  US,508 Gulgowski Wall,Brockton,Massachusetts,Plymouth County,25023.0,2301,42.05311359054756,-71.08147367436463,25504.4,17901.07,64257,12.0,7,34,7,4,2.0,4.0,5.0,10.916051136363636,9.616051136363636,8.816051136363635,8.316051136363635,8.916051136363636,8.116051136363636,7.816051136363636,6.716051136363636,True,False
67f40946-c12b-557e-6869-9693f6b27217,2018-01-09,,999-93-7066,,,,Nickolas58,Powlowski563,,,,white,nonhispanic,M,Needham  Massachusetts  US,382 Botsford Course Unit 21,Scituate,Massachusetts,Plymouth County,25023.0,2066,42.235377817536886,-70.80313851003613,10586.79,7970.3,557618,6.0,8,27,4,4,2.0,,2.0,9.692,8.892000000000001,8.192,7.791999999999999,8.192,7.492,7.391999999999999,6.292,False,False
cd64784f-5f1e-98bd-e5e8-529d562e04cd,2011-12-24,,999-29-7071,,,,Winfred745,Jones311,,,,white,nonhispanic,M,Abington  Massachusetts  US,561 Morar Frontage road,Marblehead,Massachusetts,Essex County,25009.0,1945,42.54434421944284,-70.86793173760172,14914.96,13141.87,30243,12.0,5,29,4,5,1.0,1.0,3.0,10.033333333333331,9.133333333333333,8.433333333333334,8.033333333333333,8.633333333333333,8.033333333333333,7.733333333333334,6.633333333333333,False,False
6ac8059a-6cff-a572-7211-db24ad55d116,2012-08-04,,999-73-6251,,,,Augustine565,Doyle959,,,,white,hispanic,M,Randolph  Massachusetts  US,256 Rau Bypass Suite 88,Worcester,Massachusetts,Worcester County,25027.0,1607,42.262877920345936,-71.79139302148732,17462.26,9866.62,39219,12.0,7,33,5,9,,3.0,3.0,10.227619047619047,9.427619047619048,8.427619047619048,7.827619047619047,8.727619047619047,7.927619047619048,7.927619047619048,7.127619047619048,True,True
510f7dc4-53ec-91e7-47c3-5263165f91fc,2015-12-18,,999-73-2374,,,,Donya787,Schowalter414,,,,white,nonhispanic,F,Weymouth  Massachusetts  US,568 Mitchell Landing Unit 46,Attleboro,Massachusetts,Bristol County,25005.0,2703,41.84681323401622,-71.36244971767515,13193.18,9294.3,84783,8.0,4,29,4,5,1.0,1.0,3.0,9.771249999999998,9.07125,8.07125,7.57125,8.471250000000001,7.47125,7.371249999999999,6.47125,False,False
8a830c2f-7137-9f56-894c-9741f5acf748,2013-11-22,,999-27-6473,,,,Rozella39,Gottlieb798,,,,white,hispanic,F,Brockton  Massachusetts  US,838 Ziemann Byway,Boston,Massachusetts,Suffolk County,25025.0,2152,42.32183224813865,-71.0145094073661,22140.18,3012.77,82518,10.0,6,34,5,6,1.0,3.0,3.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
4e358570-dbfb-b0cc-a0a9-c245ec0ef3d8,2013-08-29,,999-83-4685,,,,So684,Von197,,,,white,nonhispanic,F,Somerville  Massachusetts  US,312 Wiza Way,Burlington,Massachusetts,Middlesex County,25017.0,1730,42.462698603882046,-71.19297998482325,25722.8,9640.4,323006,11.0,5,31,6,4,2.0,1.0,4.0,11.561363636363636,10.361363636363636,9.461363636363636,9.061363636363636,9.661363636363635,8.961363636363636,8.661363636363635,7.761363636363636,True,True
77386b17-73a7-edaf-8107-00990ac2fc70,2013-09-15,,999-76-9959,,,,Myles862,Dickinson688,,,,white,nonhispanic,M,Barnstable  Massachusetts  US,308 Skiles Key Unit 51,Agawam,Massachusetts,Hampden County,25013.0,1001,42.03674750046247,-72.66521392253829,5167.35,36434.84,25409,11.0,6,47,7,9,5.0,6.0,5.0,11.367045454545456,10.567045454545454,9.267045454545457,8.667045454545455,10.067045454545454,8.767045454545455,8.767045454545455,8.267045454545455,True,True
be15269c-b502-7afe-9f5f-23d5e477d69f,2018-02-24,,999-77-1940,,,,Alphonse92,Pfannerstill264,,,,white,nonhispanic,M,Lynn  Massachusetts  US,763 Weimann Esplanade,Boston,Massachusetts,Suffolk County,25025.0,2128,42.40041290967963,-71.12973166672336,2510.0,17181.78,4430,6.0,4,29,2,5,1.0,4.0,1.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,False,True
48f7d1fd-b3e8-887b-42c6-862f62f86cb7,2016-05-10,,999-34-2086,,,,Virginia437,Suárez24,,,,asian,hispanic,F,Santiago de los Caballeros  Santiago  DO,390 Toy Spur,Boston,Massachusetts,Suffolk County,25025.0,2203,42.36745660924374,-71.09199501318929,13601.91,8355.82,175157,8.0,5,32,7,4,1.0,2.0,4.0,11.911481910946195,10.511481910946197,9.711481910946196,9.311481910946195,9.911481910946195,8.911481910946197,8.611481910946196,7.311481910946196,True,True
ed316fa1-053b-6522-98f4-de5b8b398929,2012-01-27,,999-74-4024,,,,Harris789,Okuneva707,,,,white,nonhispanic,M,Methuen  Massachusetts  US,553 Olson Grove Apt 41,Lancaster,Massachusetts,Worcester County,,0,42.49067568615347,-71.65362531338835,28661.15,790.27,119485,12.0,5,39,7,7,1.0,2.0,4.0,11.08589876033058,10.285898760330578,9.285898760330578,8.785898760330578,9.385898760330578,8.885898760330578,8.785898760330578,8.285898760330578,True,True
9ad79ef6-a38d-eec0-14ef-ab987cd94308,2018-01-12,,999-71-4164,,,,Lana840,Maggio310,,,,white,nonhispanic,F,Southbridge  Massachusetts  US,130 Rodriguez Overpass Apt 96,Lowell,Massachusetts,Middlesex County,25017.0,1850,42.61793500568727,-71.30531332171974,11337.43,316.41,42817,6.0,2,19,1,4,,,,10.687624950806768,9.587624950806768,8.587624950806768,8.187624950806768,8.887624950806769,8.28762495080677,7.987624950806769,7.387624950806769,False,True
44e31a04-69a3-0f20-116a-481633bc94f7,2017-11-30,,999-94-6928,,,,Quintin944,Cassin499,,,,white,nonhispanic,M,West Brookfield  Massachusetts  US,115 Hermiston Key Unit 6,Fitchburg,Massachusetts,Worcester County,25027.0,1420,42.55850392523287,-71.84383191634336,20786.53,15303.52,51824,6.0,4,36,5,5,3.0,3.0,2.0,9.968579545454546,9.268579545454545,8.368579545454546,7.868579545454545,8.268579545454545,7.868579545454545,7.768579545454545,7.468579545454546,True,False
96d62a41-66c5-d3c3-eb83-cedfb2152ed1,2018-06-07,,999-10-4178,,,,Leanora120,Ortiz186,,,,white,nonhispanic,F,Amherst  Massachusetts  US,714 Walker Green,Pittsfield,Massachusetts,Berkshire County,25003.0,1201,42.460452996592046,-73.2563127442928,1722.52,28437.63,13991,6.0,4,26,2,3,2.0,,1.0,8.681818181818182,8.281818181818181,7.381818181818182,6.9818181818181815,7.481818181818181,6.881818181818182,6.881818181818182,6.9818181818181815,False,False
bd240c41-5e4e-2236-1f29-f5131d170b3d,2013-06-03,,999-44-7564,,,,Edwin773,Mann644,,,,white,nonhispanic,M,Haverhill  Massachusetts  US,118 Fritsch Boulevard Apt 8,North Andover,Massachusetts,Essex County,,0,42.71916783647708,-71.08069310666876,8158.89,18095.53,36565,11.0,4,38,12,3,1.0,3.0,9.0,11.474733302411874,10.374733302411874,9.474733302411874,9.074733302411872,9.974733302411874,9.274733302411876,8.874733302411874,7.974733302411874,True,True
e9bf0c20-65ff-2d8c-99ae-41023bcac2c4,2013-03-30,,999-18-2561,,,,Tonita173,Dickens475,,,,white,nonhispanic,F,Arlington  Massachusetts  US,664 Willms Crossroad Unit 75,Huntington,Massachusetts,Hampshire County,25015.0,1050,42.28886259232916,-72.90113655874895,14782.13,10513.2,80601,11.0,5,23,3,5,,2.0,2.0,8.218181818181819,7.818181818181818,6.818181818181818,6.318181818181818,6.918181818181818,6.418181818181818,6.418181818181818,6.118181818181818,False,False
a74dd0cd-e5b5-7cfd-8a91-623afc1ddb24,2015-08-23,,999-20-9527,,,,Hassan290,Metz686,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,1054 Schamberger Boulevard Suite 60,Gloucester,Massachusetts,Essex County,25009.0,1930,42.62285399479222,-70.70484430229084,15230.44,22519.97,80658,9.0,6,36,3,5,1.0,3.0,2.0,9.09625,8.59625,7.89625,7.49625,8.09625,7.596249999999999,7.39625,6.49625,False,False
17a1273d-e6f8-2161-9274-a1f4d93fbac9,2014-09-12,,999-83-9906,,,,Luigi346,Hodkiewicz467,,,,white,nonhispanic,M,Boston  Massachusetts  US,407 Keebler Ferry Suite 0,North Attleborough,Massachusetts,Bristol County,,0,41.93529137515121,-71.37638316283852,28546.6,1766.63,80982,10.0,8,41,2,11,2.0,4.0,1.0,9.946581818181818,9.246581818181818,8.246581818181818,7.746581818181818,8.646581818181819,7.646581818181819,7.546581818181817,6.646581818181818,False,False
d21bc8e5-f22e-fb84-8eb1-273944cefbed,2015-04-29,,999-25-1638,,,,Kai187,Gleichner915,,,,white,nonhispanic,F,Yarmouth  Massachusetts  US,279 Nitzsche Loaf Apt 42,Agawam,Massachusetts,Hampden County,25013.0,1030,42.04251565585453,-72.62622200998895,3097.35,17979.07,23305,9.0,6,36,6,8,3.0,2.0,4.0,11.367045454545456,10.567045454545454,9.267045454545457,8.667045454545455,10.067045454545454,8.767045454545455,8.767045454545455,8.267045454545455,True,True
4437a1d4-514b-726c-dc34-084a1e44375e,2013-09-07,,999-29-8532,,,,Breanne585,Feil794,,,,white,nonhispanic,F,Andover  Massachusetts  US,647 O'Connell Extension Apt 76,Sudbury,Massachusetts,Middlesex County,,0,42.42000063083837,-71.42408952544686,8042.33,27760.65,123324,11.0,4,38,4,6,2.0,4.0,3.0,10.36590909090909,9.26590909090909,8.36590909090909,7.86590909090909,8.565909090909091,7.96590909090909,7.765909090909091,6.965909090909091,False,False
29242573-0202-55fd-7bb4-87abea8bf14b,2018-07-06,,999-34-7922,,,,Darby868,Funk324,,,,white,nonhispanic,F,Lynn  Massachusetts  US,942 Larkin Forge Unit 6,New Bedford,Massachusetts,Bristol County,25005.0,2743,41.64497790899943,-70.96147218244847,8270.71,4877.66,89860,6.0,4,21,2,3,1.0,2.0,1.0,9.342797619047618,8.742797619047618,7.842797619047618,7.442797619047619,8.042797619047619,7.142797619047618,7.142797619047618,6.242797619047618,False,False
6283f647-5363-81a8-95a8-302acf0cb340,2016-01-01,,999-32-4978,,,,Luke971,Dooley940,,,,white,nonhispanic,M,Lynn  Massachusetts  US,186 O'Keefe Boulevard,Malden,Massachusetts,Middlesex County,25017.0,2148,42.45301639594605,-71.05880262775312,14284.38,0.0,91216,8.0,4,24,2,5,,,1.0,11.01909090909091,9.819090909090908,9.01909090909091,8.61909090909091,9.11909090909091,8.319090909090908,7.91909090909091,6.819090909090909,False,True
4fa3baec-effb-24a6-6c1b-59ff5e0f4359,2013-01-10,,999-61-8038,,,,Renna830,Sporer811,,,,other,nonhispanic,F,Haverhill  Massachusetts  US,834 Macejkovic Esplanade,Barnstable,Massachusetts,Barnstable County,25001.0,2675,41.63207824476071,-70.3098150716074,28296.63,724.86,517091,11.0,7,33,2,7,1.0,3.0,1.0,8.138352272727273,7.838352272727272,7.0383522727272725,6.738352272727273,7.138352272727272,6.438352272727272,6.338352272727272,5.638352272727272,False,False
316e1ddf-33d5-c8f9-9056-72d99fc76750,2013-01-26,,999-17-5027,,,,Colton403,Maggio310,,,,white,nonhispanic,M,East Longmeadow  Massachusetts  US,710 Runte Hollow Suite 51,Bolton,Massachusetts,Worcester County,,0,42.455757955805176,-71.6147179018291,3382.34,32667.79,25428,11.0,7,40,6,6,4.0,6.0,4.0,10.300378787878788,9.500378787878788,8.500378787878788,7.900378787878787,8.600378787878789,8.100378787878789,7.900378787878787,7.400378787878787,True,True
a5cfccfb-954d-dc82-aada-7d39944748eb,2013-06-24,,999-52-8455,,,,Steve819,Auer97,,,,white,nonhispanic,M,Braintree  Massachusetts  US,976 Feest Pathway,Wayland,Massachusetts,Middlesex County,,0,42.34220332498425,-71.32746691142789,21686.08,2217.85,638815,11.0,5,28,5,3,2.0,1.0,4.0,10.650909090909092,9.55090909090909,8.650909090909092,8.150909090909092,8.850909090909092,8.150909090909092,7.95090909090909,7.050909090909091,True,True
39978782-d0cf-e31d-a9ca-30d73c5c7b85,2014-02-26,,999-24-7335,,,,Alden634,Jakubowski832,,,,white,nonhispanic,M,Yarmouth  Massachusetts  US,620 Keeling Hollow,Merrimac,Massachusetts,Essex County,,0,42.84416948463427,-71.00964030121816,13267.53,7000.09,134987,10.0,4,31,5,4,2.0,1.0,4.0,9.9875,9.1875,8.487499999999999,7.887499999999999,8.987499999999999,8.3875,7.987499999999999,7.0875,True,True
